danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.63,0.5,0,-8.2,1,0.03,0.555,0.000744,0.1,0.627,107.621,audio_features,6rgX0WInLTtllezD9E9yzj,spotify:track:6rgX0WInLTtllezD9E9yzj,https://api.spotify.com/v1/tracks/6rgX0WInLTtllezD9E9yzj,https://api.spotify.com/v1/audio-analysis/6rgX0WInLTtllezD9E9yzj,215320,4
0.506,0.723,10,-6.931,1,0.0265,0.000675,0.0,0.0827,0.364,96.001,audio_features,2soNiIWAQItFQjo4yIfipv,spotify:track:2soNiIWAQItFQjo4yIfipv,https://api.spotify.com/v1/tracks/2soNiIWAQItFQjo4yIfipv,https://api.spotify.com/v1/audio-analysis/2soNiIWAQItFQjo4yIfipv,225987,4
0.748,0.64,7,-6.291,0,0.279,0.019,0.0,0.0681,0.202,179.995,audio_features,5LpzUEzPfHN7YYKHbCJrmR,spotify:track:5LpzUEzPfHN7YYKHbCJrmR,https://api.spotify.com/v1/tracks/5LpzUEzPfHN7YYKHbCJrmR,https://api.spotify.com/v1/audio-analysis/5LpzUEzPfHN7YYKHbCJrmR,131240,4
0.647,0.631,2,-5.993,1,0.378,0.0439,3.06e-06,0.0909,0.331,160.014,audio_features,3S4wKj113KHgqtZt52Dcd1,spotify:track:3S4wKj113KHgqtZt52Dcd1,https://api.spotify.com/v1/tracks/3S4wKj113KHgqtZt52Dcd1,https://api.spotify.com/v1/audio-analysis/3S4wKj113KHgqtZt52Dcd1,299813,4
0.87,0.572,5,-11.152,1,0.0619,0.208,0.747,0.11,0.891,119.985,audio_features,0qhWZwKPhsjhwC5i4UGI9e,spotify:track:0qhWZwKPhsjhwC5i4UGI9e,https://api.spotify.com/v1/tracks/0qhWZwKPhsjhwC5i4UGI9e,https://api.spotify.com/v1/audio-analysis/0qhWZwKPhsjhwC5i4UGI9e,195262,4
0.735,0.729,2,-3.337,1,0.0782,0.016,0.0,0.159,0.88,147.018,audio_features,0GVKrtG7QqEYBGOAspofCW,spotify:track:0GVKrtG7QqEYBGOAspofCW,https://api.spotify.com/v1/tracks/0GVKrtG7QqEYBGOAspofCW,https://api.spotify.com/v1/audio-analysis/0GVKrtG7QqEYBGOAspofCW,184660,4
0.795,0.905,10,-12.888,0,0.0661,0.035,0.854,0.0516,0.448,123.027,audio_features,0BCJhpBPCj0aAkJhPZqwxs,spotify:track:0BCJhpBPCj0aAkJhPZqwxs,https://api.spotify.com/v1/tracks/0BCJhpBPCj0aAkJhPZqwxs,https://api.spotify.com/v1/audio-analysis/0BCJhpBPCj0aAkJhPZqwxs,236109,4
0.774,0.905,1,-6.225,1,0.0855,0.328,0.0,0.132,0.585,118.069,audio_features,1QXiVpVd9UsCvUK2Bz9Z6F,spotify:track:1QXiVpVd9UsCvUK2Bz9Z6F,https://api.spotify.com/v1/tracks/1QXiVpVd9UsCvUK2Bz9Z6F,https://api.spotify.com/v1/audio-analysis/1QXiVpVd9UsCvUK2Bz9Z6F,253475,4
0.639,0.486,11,-7.761,0,0.227,0.0603,0.000103,0.121,0.227,171.896,audio_features,4URQKHMxklDp1WQY0c6lZu,spotify:track:4URQKHMxklDp1WQY0c6lZu,https://api.spotify.com/v1/tracks/4URQKHMxklDp1WQY0c6lZu,https://api.spotify.com/v1/audio-analysis/4URQKHMxklDp1WQY0c6lZu,268240,4
0.651,0.494,2,-8.267,1,0.0314,0.617,0.00521,0.387,0.392,149.993,audio_features,6hkjX4h78zdZEliZtguYVB,spotify:track:6hkjX4h78zdZEliZtguYVB,https://api.spotify.com/v1/tracks/6hkjX4h78zdZEliZtguYVB,https://api.spotify.com/v1/audio-analysis/6hkjX4h78zdZEliZtguYVB,217653,4
0.736,0.352,9,-10.359,0,0.0351,0.577,0.000315,0.214,0.811,134.957,audio_features,5uduNhWgCx8kfyGPLRwFIo,spotify:track:5uduNhWgCx8kfyGPLRwFIo,https://api.spotify.com/v1/tracks/5uduNhWgCx8kfyGPLRwFIo,https://api.spotify.com/v1/audio-analysis/5uduNhWgCx8kfyGPLRwFIo,29764,4
0.596,0.545,3,-6.911,0,0.0368,0.703,0.0,0.0811,0.0923,82.07,audio_features,5ie5OPdaP9fivYaKcjwKF1,spotify:track:5ie5OPdaP9fivYaKcjwKF1,https://api.spotify.com/v1/tracks/5ie5OPdaP9fivYaKcjwKF1,https://api.spotify.com/v1/audio-analysis/5ie5OPdaP9fivYaKcjwKF1,191159,4
0.587,0.782,10,-9.733,0,0.0844,0.64,0.92,0.608,0.274,112.159,audio_features,1ldXIistqv8mBrKi6OfM5n,spotify:track:1ldXIistqv8mBrKi6OfM5n,https://api.spotify.com/v1/tracks/1ldXIistqv8mBrKi6OfM5n,https://api.spotify.com/v1/audio-analysis/1ldXIistqv8mBrKi6OfM5n,190417,4
0.774,0.669,8,-5.481,1,0.0595,0.00735,0.0,0.0704,0.645,114.021,audio_features,1VHOSL3TG5yzJz2tJuOQ1P,spotify:track:1VHOSL3TG5yzJz2tJuOQ1P,https://api.spotify.com/v1/tracks/1VHOSL3TG5yzJz2tJuOQ1P,https://api.spotify.com/v1/audio-analysis/1VHOSL3TG5yzJz2tJuOQ1P,204893,4
0.525,0.478,6,-11.203,0,0.441,0.787,6.14e-06,0.104,0.276,147.741,audio_features,3JHQY6VnwmUMuYb0XI2O7Y,spotify:track:3JHQY6VnwmUMuYb0XI2O7Y,https://api.spotify.com/v1/tracks/3JHQY6VnwmUMuYb0XI2O7Y,https://api.spotify.com/v1/audio-analysis/3JHQY6VnwmUMuYb0XI2O7Y,100387,4
0.624,0.393,8,-8.916,1,0.0333,0.407,0.0,0.118,0.728,177.963,audio_features,22ZcJxQkzIL6EU692kAFWY,spotify:track:22ZcJxQkzIL6EU692kAFWY,https://api.spotify.com/v1/tracks/22ZcJxQkzIL6EU692kAFWY,https://api.spotify.com/v1/audio-analysis/22ZcJxQkzIL6EU692kAFWY,213800,4
0.964,0.727,2,-4.441,1,0.121,0.204,0.0,0.0638,0.913,107.067,audio_features,3hpUL1gDZWiz8k4DtYhZsS,spotify:track:3hpUL1gDZWiz8k4DtYhZsS,https://api.spotify.com/v1/tracks/3hpUL1gDZWiz8k4DtYhZsS,https://api.spotify.com/v1/audio-analysis/3hpUL1gDZWiz8k4DtYhZsS,228333,4
0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4
0.797,0.387,5,-9.02,1,0.198,0.451,0.915,0.0755,0.688,81.115,audio_features,5GLkHWSbzFPWmoTqxWKe64,spotify:track:5GLkHWSbzFPWmoTqxWKe64,https://api.spotify.com/v1/tracks/5GLkHWSbzFPWmoTqxWKe64,https://api.spotify.com/v1/audio-analysis/5GLkHWSbzFPWmoTqxWKe64,62000,4
0.591,0.924,9,-3.561,0,0.0741,0.000564,0.0,0.314,0.783,135.011,audio_features,0QZPWvrAR4mDtDcLBu1Krv,spotify:track:0QZPWvrAR4mDtDcLBu1Krv,https://api.spotify.com/v1/tracks/0QZPWvrAR4mDtDcLBu1Krv,https://api.spotify.com/v1/audio-analysis/0QZPWvrAR4mDtDcLBu1Krv,213778,4
0.64,0.537,5,-7.4,1,0.0383,0.0478,1.36e-05,0.354,0.585,85.132,audio_features,6GB1ZoVI4x0njIOVHi7bvO,spotify:track:6GB1ZoVI4x0njIOVHi7bvO,https://api.spotify.com/v1/tracks/6GB1ZoVI4x0njIOVHi7bvO,https://api.spotify.com/v1/audio-analysis/6GB1ZoVI4x0njIOVHi7bvO,178467,4
0.791,0.491,1,-11.627,1,0.375,0.0567,0.0,0.0735,0.523,171.558,audio_features,2gx4DGrU21mG6ald1qXPH6,spotify:track:2gx4DGrU21mG6ald1qXPH6,https://api.spotify.com/v1/tracks/2gx4DGrU21mG6ald1qXPH6,https://api.spotify.com/v1/audio-analysis/2gx4DGrU21mG6ald1qXPH6,143853,4
0.624,0.233,7,-21.821,0,0.268,0.205,0.002,0.0694,0.768,87.006,audio_features,12ZzXUKBIYRhnyLEFkHKM4,spotify:track:12ZzXUKBIYRhnyLEFkHKM4,https://api.spotify.com/v1/tracks/12ZzXUKBIYRhnyLEFkHKM4,https://api.spotify.com/v1/audio-analysis/12ZzXUKBIYRhnyLEFkHKM4,184344,4
0.416,0.571,5,-7.905,1,0.141,0.113,0.0,0.171,0.117,89.978,audio_features,3RFT4wk8sMnr5XhkxYJrW2,spotify:track:3RFT4wk8sMnr5XhkxYJrW2,https://api.spotify.com/v1/tracks/3RFT4wk8sMnr5XhkxYJrW2,https://api.spotify.com/v1/audio-analysis/3RFT4wk8sMnr5XhkxYJrW2,223602,4
0.521,0.619,7,-9.68,1,0.0473,0.572,0.00438,0.0723,0.796,94.523,audio_features,0p4Xi4uRZlweypGleTZSSO,spotify:track:0p4Xi4uRZlweypGleTZSSO,https://api.spotify.com/v1/tracks/0p4Xi4uRZlweypGleTZSSO,https://api.spotify.com/v1/audio-analysis/0p4Xi4uRZlweypGleTZSSO,290840,3
0.822,0.532,4,-6.51,1,0.332,0.0967,0.0,0.111,0.071,81.529,audio_features,5XnFJ4j5cmwfWR4EAKDBlv,spotify:track:5XnFJ4j5cmwfWR4EAKDBlv,https://api.spotify.com/v1/tracks/5XnFJ4j5cmwfWR4EAKDBlv,https://api.spotify.com/v1/audio-analysis/5XnFJ4j5cmwfWR4EAKDBlv,179493,4
0.571,0.661,6,-9.03,1,0.047,0.321,1.44e-05,0.141,0.385,160.063,audio_features,5XB4g7ZqHcn84DFJXwBS1i,spotify:track:5XB4g7ZqHcn84DFJXwBS1i,https://api.spotify.com/v1/tracks/5XB4g7ZqHcn84DFJXwBS1i,https://api.spotify.com/v1/audio-analysis/5XB4g7ZqHcn84DFJXwBS1i,193120,4
0.619,0.567,8,-9.223,1,0.0507,0.0248,0.914,0.116,0.363,169.966,audio_features,2cuvVDUgURMRlTRFt3oVcu,spotify:track:2cuvVDUgURMRlTRFt3oVcu,https://api.spotify.com/v1/tracks/2cuvVDUgURMRlTRFt3oVcu,https://api.spotify.com/v1/audio-analysis/2cuvVDUgURMRlTRFt3oVcu,257219,4
0.937,0.51,11,-7.796,1,0.183,0.0291,3.64e-06,0.0939,0.687,139.937,audio_features,6Bt9fs96JwofaZUNmqBD6f,spotify:track:6Bt9fs96JwofaZUNmqBD6f,https://api.spotify.com/v1/tracks/6Bt9fs96JwofaZUNmqBD6f,https://api.spotify.com/v1/audio-analysis/6Bt9fs96JwofaZUNmqBD6f,181714,4
0.915,0.497,11,-10.435,1,0.102,0.00547,0.000108,0.067,0.553,95.852,audio_features,59eAcAyhYSLi5GKFrgHJzG,spotify:track:59eAcAyhYSLi5GKFrgHJzG,https://api.spotify.com/v1/tracks/59eAcAyhYSLi5GKFrgHJzG,https://api.spotify.com/v1/audio-analysis/59eAcAyhYSLi5GKFrgHJzG,194493,4
0.541,0.0424,8,-26.804,1,0.0503,0.994,0.94,0.115,0.142,59.825,audio_features,1FJswUXEo8jr5E1zLjjClr,spotify:track:1FJswUXEo8jr5E1zLjjClr,https://api.spotify.com/v1/tracks/1FJswUXEo8jr5E1zLjjClr,https://api.spotify.com/v1/audio-analysis/1FJswUXEo8jr5E1zLjjClr,177267,4
0.444,0.288,2,-12.74,1,0.0301,0.86,0.00967,0.0814,0.101,84.856,audio_features,7EzQ2cDiGLTiJhzWkHKO7l,spotify:track:7EzQ2cDiGLTiJhzWkHKO7l,https://api.spotify.com/v1/tracks/7EzQ2cDiGLTiJhzWkHKO7l,https://api.spotify.com/v1/audio-analysis/7EzQ2cDiGLTiJhzWkHKO7l,223083,4
0.478,0.953,6,-3.743,1,0.076,0.0243,0.0,0.0589,0.755,80.676,audio_features,2oTH6X8DjSwmTBoAolDou2,spotify:track:2oTH6X8DjSwmTBoAolDou2,https://api.spotify.com/v1/tracks/2oTH6X8DjSwmTBoAolDou2,https://api.spotify.com/v1/audio-analysis/2oTH6X8DjSwmTBoAolDou2,197227,4
0.956,0.72,10,-2.73,0,0.173,0.00192,0.0,0.117,0.282,127.943,audio_features,4xYKCxgogB1y10Y075sCx3,spotify:track:4xYKCxgogB1y10Y075sCx3,https://api.spotify.com/v1/tracks/4xYKCxgogB1y10Y075sCx3,https://api.spotify.com/v1/audio-analysis/4xYKCxgogB1y10Y075sCx3,173500,4
0.769,0.569,2,-6.931,1,0.062,0.12,0.865,0.103,0.36,121.992,audio_features,2qhuqPi31TUVO2uuN8e4pw,spotify:track:2qhuqPi31TUVO2uuN8e4pw,https://api.spotify.com/v1/tracks/2qhuqPi31TUVO2uuN8e4pw,https://api.spotify.com/v1/audio-analysis/2qhuqPi31TUVO2uuN8e4pw,205787,4
0.41,0.0262,1,-26.593,0,0.0384,0.983,0.925,0.123,0.237,142.138,audio_features,1fvRueeK5f60hkG1VzoXXq,spotify:track:1fvRueeK5f60hkG1VzoXXq,https://api.spotify.com/v1/tracks/1fvRueeK5f60hkG1VzoXXq,https://api.spotify.com/v1/audio-analysis/1fvRueeK5f60hkG1VzoXXq,78000,3
0.486,0.618,8,-6.131,0,0.0391,0.0478,0.891,0.0961,0.103,75.505,audio_features,2vdcLHQSoOUNA6N4eZBgFp,spotify:track:2vdcLHQSoOUNA6N4eZBgFp,https://api.spotify.com/v1/tracks/2vdcLHQSoOUNA6N4eZBgFp,https://api.spotify.com/v1/audio-analysis/2vdcLHQSoOUNA6N4eZBgFp,244114,4
0.429,0.0281,8,-22.009,1,0.0363,0.992,0.00101,0.0993,0.451,91.673,audio_features,0tWof8xKmUD2V7oQYI4ADN,spotify:track:0tWof8xKmUD2V7oQYI4ADN,https://api.spotify.com/v1/tracks/0tWof8xKmUD2V7oQYI4ADN,https://api.spotify.com/v1/audio-analysis/0tWof8xKmUD2V7oQYI4ADN,183480,4
0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,audio_features,3tZs3nVjySLbL320lP4mvs,spotify:track:3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/tracks/3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/audio-analysis/3tZs3nVjySLbL320lP4mvs,200133,4
0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,audio_features,7gVwgc8b3XnO87TpmXXFA5,spotify:track:7gVwgc8b3XnO87TpmXXFA5,https://api.spotify.com/v1/tracks/7gVwgc8b3XnO87TpmXXFA5,https://api.spotify.com/v1/audio-analysis/7gVwgc8b3XnO87TpmXXFA5,172005,4
0.637,0.242,10,-11.419,1,0.0445,0.167,0.797,0.105,0.157,174.05,audio_features,2HudM0HkqvQnJZG23iJ15y,spotify:track:2HudM0HkqvQnJZG23iJ15y,https://api.spotify.com/v1/tracks/2HudM0HkqvQnJZG23iJ15y,https://api.spotify.com/v1/audio-analysis/2HudM0HkqvQnJZG23iJ15y,207241,4
0.719,0.593,9,-9.351,1,0.0347,0.385,2.66e-05,0.0719,0.483,140.018,audio_features,2VT54lu8kq6DS6wMjpcRhS,spotify:track:2VT54lu8kq6DS6wMjpcRhS,https://api.spotify.com/v1/tracks/2VT54lu8kq6DS6wMjpcRhS,https://api.spotify.com/v1/audio-analysis/2VT54lu8kq6DS6wMjpcRhS,226321,4
0.686,0.621,11,-7.243,1,0.187,0.0656,0.000221,0.139,0.187,112.082,audio_features,1tm7c4V0kqLiN0XPVnoUcT,spotify:track:1tm7c4V0kqLiN0XPVnoUcT,https://api.spotify.com/v1/tracks/1tm7c4V0kqLiN0XPVnoUcT,https://api.spotify.com/v1/audio-analysis/1tm7c4V0kqLiN0XPVnoUcT,205766,4
0.818,0.575,0,-7.588,0,0.163,0.29,0.0,0.105,0.285,96.192,audio_features,0XfsT6rbC7myipngFhWa9T,spotify:track:0XfsT6rbC7myipngFhWa9T,https://api.spotify.com/v1/tracks/0XfsT6rbC7myipngFhWa9T,https://api.spotify.com/v1/audio-analysis/0XfsT6rbC7myipngFhWa9T,150187,3
0.498,0.0854,11,-22.004,0,0.0357,0.174,0.806,0.0693,0.12,126.938,audio_features,3PVQxi7uqV4Q3OC8sONhfL,spotify:track:3PVQxi7uqV4Q3OC8sONhfL,https://api.spotify.com/v1/tracks/3PVQxi7uqV4Q3OC8sONhfL,https://api.spotify.com/v1/audio-analysis/3PVQxi7uqV4Q3OC8sONhfL,237165,4
0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,audio_features,5R2rsbwCDXORX2tLfprRmM,spotify:track:5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/tracks/5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/audio-analysis/5R2rsbwCDXORX2tLfprRmM,166343,4
0.535,0.382,1,-18.76,1,0.645,0.852,0.0,0.311,0.609,86.969,audio_features,53XrsilgguJmmsEtDsj0yY,spotify:track:53XrsilgguJmmsEtDsj0yY,https://api.spotify.com/v1/tracks/53XrsilgguJmmsEtDsj0yY,https://api.spotify.com/v1/audio-analysis/53XrsilgguJmmsEtDsj0yY,148073,4
0.417,0.741,2,-4.483,1,0.0699,0.0392,1.44e-06,0.102,0.572,202.798,audio_features,3Y23ZSLRdk0d8YWAu4SnFb,spotify:track:3Y23ZSLRdk0d8YWAu4SnFb,https://api.spotify.com/v1/tracks/3Y23ZSLRdk0d8YWAu4SnFb,https://api.spotify.com/v1/audio-analysis/3Y23ZSLRdk0d8YWAu4SnFb,193560,4
0.311,0.982,0,-5.461,0,0.113,0.000506,1.35e-05,0.25,0.101,165.02,audio_features,4mRYkTFpuD19Cos7CES1Kz,spotify:track:4mRYkTFpuD19Cos7CES1Kz,https://api.spotify.com/v1/tracks/4mRYkTFpuD19Cos7CES1Kz,https://api.spotify.com/v1/audio-analysis/4mRYkTFpuD19Cos7CES1Kz,236940,4
0.582,0.478,11,-8.098,1,0.0336,0.0243,0.502,0.194,0.195,155.943,audio_features,5l47XyipGFkA21AsaifMJT,spotify:track:5l47XyipGFkA21AsaifMJT,https://api.spotify.com/v1/tracks/5l47XyipGFkA21AsaifMJT,https://api.spotify.com/v1/audio-analysis/5l47XyipGFkA21AsaifMJT,212474,4
0.621,0.873,5,-3.067,0,0.037,0.0406,8.43e-06,0.0824,0.873,97.96,audio_features,4ubae7aWoUq25ctjDcBu3L,spotify:track:4ubae7aWoUq25ctjDcBu3L,https://api.spotify.com/v1/tracks/4ubae7aWoUq25ctjDcBu3L,https://api.spotify.com/v1/audio-analysis/4ubae7aWoUq25ctjDcBu3L,237800,4
0.474,0.569,1,-6.944,1,0.262,0.00299,0.00019,0.267,0.322,157.697,audio_features,2nQ3HPIQhW17VUwVjYWkca,spotify:track:2nQ3HPIQhW17VUwVjYWkca,https://api.spotify.com/v1/tracks/2nQ3HPIQhW17VUwVjYWkca,https://api.spotify.com/v1/audio-analysis/2nQ3HPIQhW17VUwVjYWkca,195197,4
0.802,0.264,10,-10.029,0,0.0695,0.329,0.0181,0.429,0.601,75.015,audio_features,3BDup0uLHQWk9lZikSslCW,spotify:track:3BDup0uLHQWk9lZikSslCW,https://api.spotify.com/v1/tracks/3BDup0uLHQWk9lZikSslCW,https://api.spotify.com/v1/audio-analysis/3BDup0uLHQWk9lZikSslCW,215201,4
0.372,0.641,2,-7.954,1,0.047,0.137,0.0,0.103,0.33,119.013,audio_features,5yyqx4brn6Bm9U1Rj9ENnz,spotify:track:5yyqx4brn6Bm9U1Rj9ENnz,https://api.spotify.com/v1/tracks/5yyqx4brn6Bm9U1Rj9ENnz,https://api.spotify.com/v1/audio-analysis/5yyqx4brn6Bm9U1Rj9ENnz,151400,3
0.675,0.873,5,-7.697,1,0.0441,0.0998,1.48e-05,0.0541,0.817,91.77,audio_features,1SKApv6ZfJ9bkUxeRObJEF,spotify:track:1SKApv6ZfJ9bkUxeRObJEF,https://api.spotify.com/v1/tracks/1SKApv6ZfJ9bkUxeRObJEF,https://api.spotify.com/v1/audio-analysis/1SKApv6ZfJ9bkUxeRObJEF,388400,4
0.725,0.453,1,-11.057,1,0.0773,0.475,0.0,0.256,0.372,100.52,audio_features,2PaRO9RwTssHTAvD1kKdHG,spotify:track:2PaRO9RwTssHTAvD1kKdHG,https://api.spotify.com/v1/tracks/2PaRO9RwTssHTAvD1kKdHG,https://api.spotify.com/v1/audio-analysis/2PaRO9RwTssHTAvD1kKdHG,174133,4
0.78,0.615,1,-6.017,1,0.739,0.179,0.00103,0.104,0.692,88.784,audio_features,1tzTYPfNNu2QEwYqRISmGi,spotify:track:1tzTYPfNNu2QEwYqRISmGi,https://api.spotify.com/v1/tracks/1tzTYPfNNu2QEwYqRISmGi,https://api.spotify.com/v1/audio-analysis/1tzTYPfNNu2QEwYqRISmGi,164494,4
0.933,0.475,1,-4.907,1,0.234,0.00934,0.0,0.163,0.729,129.933,audio_features,0U4bETGvA2xw24gyTloxIJ,spotify:track:0U4bETGvA2xw24gyTloxIJ,https://api.spotify.com/v1/tracks/0U4bETGvA2xw24gyTloxIJ,https://api.spotify.com/v1/audio-analysis/0U4bETGvA2xw24gyTloxIJ,148111,4
0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,audio_features,1VGzxJnVQND7Cg5H5wGj14,spotify:track:1VGzxJnVQND7Cg5H5wGj14,https://api.spotify.com/v1/tracks/1VGzxJnVQND7Cg5H5wGj14,https://api.spotify.com/v1/audio-analysis/1VGzxJnVQND7Cg5H5wGj14,174358,4
0.787,0.675,2,-7.629,1,0.136,0.109,0.0,0.695,0.424,119.988,audio_features,41X9qar6SruZOPLIV7sgUw,spotify:track:41X9qar6SruZOPLIV7sgUw,https://api.spotify.com/v1/tracks/41X9qar6SruZOPLIV7sgUw,https://api.spotify.com/v1/audio-analysis/41X9qar6SruZOPLIV7sgUw,176000,4
0.598,0.311,6,-12.015,1,0.0565,0.865,0.896,0.119,0.706,156.062,audio_features,4FWzWQVHI190YIfrfho4Fr,spotify:track:4FWzWQVHI190YIfrfho4Fr,https://api.spotify.com/v1/tracks/4FWzWQVHI190YIfrfho4Fr,https://api.spotify.com/v1/audio-analysis/4FWzWQVHI190YIfrfho4Fr,189649,3
0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,audio_features,5NvOZCjZaGGGL597exlQWv,spotify:track:5NvOZCjZaGGGL597exlQWv,https://api.spotify.com/v1/tracks/5NvOZCjZaGGGL597exlQWv,https://api.spotify.com/v1/audio-analysis/5NvOZCjZaGGGL597exlQWv,249587,3
0.938,0.596,1,-7.733,0,0.421,0.018,0.00025,0.111,0.355,129.919,audio_features,0c2FTEe9NMeTD0WZ3eivsA,spotify:track:0c2FTEe9NMeTD0WZ3eivsA,https://api.spotify.com/v1/tracks/0c2FTEe9NMeTD0WZ3eivsA,https://api.spotify.com/v1/audio-analysis/0c2FTEe9NMeTD0WZ3eivsA,206968,4
0.726,0.829,6,-3.876,0,0.111,0.146,0.0,0.0916,0.95,149.994,audio_features,5QGooKayQPVZMUDc8Qt3Dm,spotify:track:5QGooKayQPVZMUDc8Qt3Dm,https://api.spotify.com/v1/tracks/5QGooKayQPVZMUDc8Qt3Dm,https://api.spotify.com/v1/audio-analysis/5QGooKayQPVZMUDc8Qt3Dm,201773,4
0.471,0.219,3,-16.326,0,0.0326,0.399,0.68,0.155,0.0909,148.016,audio_features,72SbnBZ92iYEDbiFroK8bv,spotify:track:72SbnBZ92iYEDbiFroK8bv,https://api.spotify.com/v1/tracks/72SbnBZ92iYEDbiFroK8bv,https://api.spotify.com/v1/audio-analysis/72SbnBZ92iYEDbiFroK8bv,259487,4
0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,audio_features,2WsuSYJNXGKXVYkHPnq2yp,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp,171253,4
0.18,0.137,8,-14.959,1,0.0336,0.964,0.42,0.123,0.211,91.049,audio_features,2JwJqDEqC5IPl5bN3klNHD,spotify:track:2JwJqDEqC5IPl5bN3klNHD,https://api.spotify.com/v1/tracks/2JwJqDEqC5IPl5bN3klNHD,https://api.spotify.com/v1/audio-analysis/2JwJqDEqC5IPl5bN3klNHD,156893,4
0.891,0.67,0,-7.256,1,0.135,0.203,0.00273,0.11,0.938,128.046,audio_features,0widrZ6KVNuIPhbM1rWPDR,spotify:track:0widrZ6KVNuIPhbM1rWPDR,https://api.spotify.com/v1/tracks/0widrZ6KVNuIPhbM1rWPDR,https://api.spotify.com/v1/audio-analysis/0widrZ6KVNuIPhbM1rWPDR,184222,4
0.758,0.799,8,-6.547,1,0.0306,0.0133,0.00175,0.0935,0.603,134.036,audio_features,1IPIgDNQNF9dFHkyOEkojp,spotify:track:1IPIgDNQNF9dFHkyOEkojp,https://api.spotify.com/v1/tracks/1IPIgDNQNF9dFHkyOEkojp,https://api.spotify.com/v1/audio-analysis/1IPIgDNQNF9dFHkyOEkojp,132900,4
0.658,0.0655,9,-19.178,1,0.0546,0.991,0.936,0.11,0.176,110.306,audio_features,4kV9HJNDB2lYqjeIg95LIo,spotify:track:4kV9HJNDB2lYqjeIg95LIo,https://api.spotify.com/v1/tracks/4kV9HJNDB2lYqjeIg95LIo,https://api.spotify.com/v1/audio-analysis/4kV9HJNDB2lYqjeIg95LIo,168881,4
0.547,0.886,8,-4.017,1,0.0308,0.000619,0.000232,0.193,0.294,145.055,audio_features,6hJSH3jS9jG6khVclppBJw,spotify:track:6hJSH3jS9jG6khVclppBJw,https://api.spotify.com/v1/tracks/6hJSH3jS9jG6khVclppBJw,https://api.spotify.com/v1/audio-analysis/6hJSH3jS9jG6khVclppBJw,188680,4
0.629,0.436,7,-8.008,1,0.0309,0.0326,0.182,0.0897,0.551,124.002,audio_features,5SmcY20OEtd8TzkbdSpEEz,spotify:track:5SmcY20OEtd8TzkbdSpEEz,https://api.spotify.com/v1/tracks/5SmcY20OEtd8TzkbdSpEEz,https://api.spotify.com/v1/audio-analysis/5SmcY20OEtd8TzkbdSpEEz,233373,4
0.75,0.714,1,-9.032,1,0.134,0.00296,0.000113,0.137,0.254,160.036,audio_features,3Wqs6XFKsKcTjaWhmB8VCP,spotify:track:3Wqs6XFKsKcTjaWhmB8VCP,https://api.spotify.com/v1/tracks/3Wqs6XFKsKcTjaWhmB8VCP,https://api.spotify.com/v1/audio-analysis/3Wqs6XFKsKcTjaWhmB8VCP,153048,4
0.593,0.819,6,-4.824,0,0.317,0.234,2.76e-05,0.229,0.806,122.864,audio_features,4GprZcKZ8U6GBMXWVmkkWX,spotify:track:4GprZcKZ8U6GBMXWVmkkWX,https://api.spotify.com/v1/tracks/4GprZcKZ8U6GBMXWVmkkWX,https://api.spotify.com/v1/audio-analysis/4GprZcKZ8U6GBMXWVmkkWX,153415,4
0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,audio_features,4D40ZlFAWsvX7lua1Kablh,spotify:track:4D40ZlFAWsvX7lua1Kablh,https://api.spotify.com/v1/tracks/4D40ZlFAWsvX7lua1Kablh,https://api.spotify.com/v1/audio-analysis/4D40ZlFAWsvX7lua1Kablh,248360,4
