danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.642,0.57,7,-12.557,1,0.0573,0.322,0.00856,0.0626,0.611,81.997,audio_features,0TsWu7ZYypXsIEIPwl6BOi,spotify:track:0TsWu7ZYypXsIEIPwl6BOi,https://api.spotify.com/v1/tracks/0TsWu7ZYypXsIEIPwl6BOi,https://api.spotify.com/v1/audio-analysis/0TsWu7ZYypXsIEIPwl6BOi,193747,4
0.353,0.701,6,-5.169,1,0.0341,0.0755,0.0,0.191,0.464,89.739,audio_features,4WkyOBjeLPk7rAisyKl0uN,spotify:track:4WkyOBjeLPk7rAisyKl0uN,https://api.spotify.com/v1/tracks/4WkyOBjeLPk7rAisyKl0uN,https://api.spotify.com/v1/audio-analysis/4WkyOBjeLPk7rAisyKl0uN,166246,4
0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,audio_features,3EikYy40GMSp8l5mDV6IQo,spotify:track:3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/tracks/3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/audio-analysis/3EikYy40GMSp8l5mDV6IQo,129547,4
0.89,0.393,11,-13.717,0,0.117,0.00251,0.93,0.0884,0.512,95.664,audio_features,2ETqioHedGmk5hjb3F2CCQ,spotify:track:2ETqioHedGmk5hjb3F2CCQ,https://api.spotify.com/v1/tracks/2ETqioHedGmk5hjb3F2CCQ,https://api.spotify.com/v1/audio-analysis/2ETqioHedGmk5hjb3F2CCQ,187733,4
0.752,0.375,6,-10.157,0,0.204,0.533,0.0,0.175,0.591,129.995,audio_features,0XkmeG97T4mtYlWRJcrxec,spotify:track:0XkmeG97T4mtYlWRJcrxec,https://api.spotify.com/v1/tracks/0XkmeG97T4mtYlWRJcrxec,https://api.spotify.com/v1/audio-analysis/0XkmeG97T4mtYlWRJcrxec,147673,4
0.613,0.691,2,-5.899,1,0.296,0.141,0.0,0.11,0.451,170.437,audio_features,4VUaNuu57pfS21ZiWOJ9dj,spotify:track:4VUaNuu57pfS21ZiWOJ9dj,https://api.spotify.com/v1/tracks/4VUaNuu57pfS21ZiWOJ9dj,https://api.spotify.com/v1/audio-analysis/4VUaNuu57pfS21ZiWOJ9dj,178620,4
0.817,0.552,8,-10.8,0,0.385,0.0318,7.01e-06,0.826,0.808,102.011,audio_features,1Sgj10byiGzPpI2IrXSFEn,spotify:track:1Sgj10byiGzPpI2IrXSFEn,https://api.spotify.com/v1/tracks/1Sgj10byiGzPpI2IrXSFEn,https://api.spotify.com/v1/audio-analysis/1Sgj10byiGzPpI2IrXSFEn,291067,4
0.617,0.835,7,-3.573,1,0.0923,0.00503,0.0,0.0793,0.835,101.005,audio_features,6HFBEmPZYh0pUas5O9q6Fq,spotify:track:6HFBEmPZYh0pUas5O9q6Fq,https://api.spotify.com/v1/tracks/6HFBEmPZYh0pUas5O9q6Fq,https://api.spotify.com/v1/audio-analysis/6HFBEmPZYh0pUas5O9q6Fq,176692,4
0.775,0.621,1,-7.634,1,0.295,0.332,0.0,0.122,0.15,118.843,audio_features,6mevhNrcHqHgHgisXUNaqw,spotify:track:6mevhNrcHqHgHgisXUNaqw,https://api.spotify.com/v1/tracks/6mevhNrcHqHgHgisXUNaqw,https://api.spotify.com/v1/audio-analysis/6mevhNrcHqHgHgisXUNaqw,252040,4
0.963,0.549,3,-7.276,0,0.259,0.335,0.0,0.0893,0.669,122.011,audio_features,5aXdE6AyjGce9lDyYmMQyj,spotify:track:5aXdE6AyjGce9lDyYmMQyj,https://api.spotify.com/v1/tracks/5aXdE6AyjGce9lDyYmMQyj,https://api.spotify.com/v1/audio-analysis/5aXdE6AyjGce9lDyYmMQyj,251803,4
0.652,0.643,0,-9.933,1,0.0543,0.207,0.0,0.3,0.536,95.032,audio_features,661BYxmgtbIFtG5K2GDhip,spotify:track:661BYxmgtbIFtG5K2GDhip,https://api.spotify.com/v1/tracks/661BYxmgtbIFtG5K2GDhip,https://api.spotify.com/v1/audio-analysis/661BYxmgtbIFtG5K2GDhip,125753,4
0.896,0.219,8,-19.413,1,0.597,0.297,0.0,0.104,0.598,130.106,audio_features,6Hm7czZkkTtlj0JRvbYfRQ,spotify:track:6Hm7czZkkTtlj0JRvbYfRQ,https://api.spotify.com/v1/tracks/6Hm7czZkkTtlj0JRvbYfRQ,https://api.spotify.com/v1/audio-analysis/6Hm7czZkkTtlj0JRvbYfRQ,177447,4
0.586,0.516,1,-8.806,0,0.0386,0.191,0.0,0.489,0.38,109.928,audio_features,1XpAZlfENlrHalIvuhAp9R,spotify:track:1XpAZlfENlrHalIvuhAp9R,https://api.spotify.com/v1/tracks/1XpAZlfENlrHalIvuhAp9R,https://api.spotify.com/v1/audio-analysis/1XpAZlfENlrHalIvuhAp9R,220918,4
0.651,0.575,7,-8.912,1,0.276,0.652,0.0,0.11,0.539,89.822,audio_features,0B2LVM9Xi1aRDPLQwlZUeP,spotify:track:0B2LVM9Xi1aRDPLQwlZUeP,https://api.spotify.com/v1/tracks/0B2LVM9Xi1aRDPLQwlZUeP,https://api.spotify.com/v1/audio-analysis/0B2LVM9Xi1aRDPLQwlZUeP,172710,4
0.497,0.527,0,-5.192,1,0.0276,0.691,2.41e-05,0.0629,0.293,137.061,audio_features,6LpxEWeuvaMrrsGgX5CSQv,spotify:track:6LpxEWeuvaMrrsGgX5CSQv,https://api.spotify.com/v1/tracks/6LpxEWeuvaMrrsGgX5CSQv,https://api.spotify.com/v1/audio-analysis/6LpxEWeuvaMrrsGgX5CSQv,209893,4
0.566,0.933,5,-5.709,0,0.127,0.000138,5.63e-06,0.853,0.491,142.902,audio_features,48EwHbxDnA8dr3yE4H1ukI,spotify:track:48EwHbxDnA8dr3yE4H1ukI,https://api.spotify.com/v1/tracks/48EwHbxDnA8dr3yE4H1ukI,https://api.spotify.com/v1/audio-analysis/48EwHbxDnA8dr3yE4H1ukI,207787,4
0.755,0.732,7,-6.293,1,0.195,0.0356,6.46e-05,0.125,0.456,90.018,audio_features,1nhQeIgGXHe50L8Yzw6GVs,spotify:track:1nhQeIgGXHe50L8Yzw6GVs,https://api.spotify.com/v1/tracks/1nhQeIgGXHe50L8Yzw6GVs,https://api.spotify.com/v1/audio-analysis/1nhQeIgGXHe50L8Yzw6GVs,189533,4
0.443,0.245,0,-11.555,0,0.0438,0.689,0.0,0.0931,0.226,133.747,audio_features,7J5l14JJ21Oo0yW4gbSBCq,spotify:track:7J5l14JJ21Oo0yW4gbSBCq,https://api.spotify.com/v1/tracks/7J5l14JJ21Oo0yW4gbSBCq,https://api.spotify.com/v1/audio-analysis/7J5l14JJ21Oo0yW4gbSBCq,197015,3
0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,audio_features,4N5s8lPTsjI9EGP7K4SXzB,spotify:track:4N5s8lPTsjI9EGP7K4SXzB,https://api.spotify.com/v1/tracks/4N5s8lPTsjI9EGP7K4SXzB,https://api.spotify.com/v1/audio-analysis/4N5s8lPTsjI9EGP7K4SXzB,167614,4
0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,audio_features,05ZACkzW8YbRq3eFgIfSNB,spotify:track:05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/audio-analysis/05ZACkzW8YbRq3eFgIfSNB,263387,4
0.337,0.811,11,-4.925,1,0.0339,0.000483,0.0213,0.182,0.227,175.014,audio_features,6LKJwN8aF3uYod3JUPXjQR,spotify:track:6LKJwN8aF3uYod3JUPXjQR,https://api.spotify.com/v1/tracks/6LKJwN8aF3uYod3JUPXjQR,https://api.spotify.com/v1/audio-analysis/6LKJwN8aF3uYod3JUPXjQR,211644,4
0.846,0.577,11,-7.799,1,0.365,0.0129,0.0,0.29,0.351,131.884,audio_features,4i32zrLpygBg5Ruy1uqN78,spotify:track:4i32zrLpygBg5Ruy1uqN78,https://api.spotify.com/v1/tracks/4i32zrLpygBg5Ruy1uqN78,https://api.spotify.com/v1/audio-analysis/4i32zrLpygBg5Ruy1uqN78,163876,4
0.694,0.964,5,-2.66,1,0.0374,0.00184,0.0707,0.0891,0.837,121.996,audio_features,4HpgUlwIh3JbSW4r8C2SmP,spotify:track:4HpgUlwIh3JbSW4r8C2SmP,https://api.spotify.com/v1/tracks/4HpgUlwIh3JbSW4r8C2SmP,https://api.spotify.com/v1/audio-analysis/4HpgUlwIh3JbSW4r8C2SmP,181605,4
0.689,0.505,0,-6.389,1,0.0933,0.158,0.0,0.138,0.312,99.017,audio_features,6xTU6B6nFwKKTSZ9ySXS80,spotify:track:6xTU6B6nFwKKTSZ9ySXS80,https://api.spotify.com/v1/tracks/6xTU6B6nFwKKTSZ9ySXS80,https://api.spotify.com/v1/audio-analysis/6xTU6B6nFwKKTSZ9ySXS80,217293,4
0.633,0.745,7,-4.995,0,0.0705,0.0028,0.00152,0.151,0.525,104.857,audio_features,1zNPQv792Cf51iswrZoeyt,spotify:track:1zNPQv792Cf51iswrZoeyt,https://api.spotify.com/v1/tracks/1zNPQv792Cf51iswrZoeyt,https://api.spotify.com/v1/audio-analysis/1zNPQv792Cf51iswrZoeyt,223533,4
0.565,0.829,1,-7.055,0,0.0331,0.0586,0.936,0.0537,0.498,82.993,audio_features,0Mw6jSUdRMcW9qqGmUQRMG,spotify:track:0Mw6jSUdRMcW9qqGmUQRMG,https://api.spotify.com/v1/tracks/0Mw6jSUdRMcW9qqGmUQRMG,https://api.spotify.com/v1/audio-analysis/0Mw6jSUdRMcW9qqGmUQRMG,183452,4
0.767,0.682,6,-7.997,1,0.218,0.3,0.0,0.194,0.826,94.512,audio_features,0VszGiruh5kGM1SK60BPKH,spotify:track:0VszGiruh5kGM1SK60BPKH,https://api.spotify.com/v1/tracks/0VszGiruh5kGM1SK60BPKH,https://api.spotify.com/v1/audio-analysis/0VszGiruh5kGM1SK60BPKH,123896,4
0.367,0.122,9,-21.34,0,0.0319,0.984,4.37e-05,0.172,0.104,75.265,audio_features,3bMfUUpzUzqWp9II00yRhE,spotify:track:3bMfUUpzUzqWp9II00yRhE,https://api.spotify.com/v1/tracks/3bMfUUpzUzqWp9II00yRhE,https://api.spotify.com/v1/audio-analysis/3bMfUUpzUzqWp9II00yRhE,163093,3
0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954,4
0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,audio_features,3l3xTXsUXeWlkPqzMs7mPD,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,https://api.spotify.com/v1/tracks/3l3xTXsUXeWlkPqzMs7mPD,https://api.spotify.com/v1/audio-analysis/3l3xTXsUXeWlkPqzMs7mPD,351467,3
0.767,0.618,10,-7.163,1,0.032,0.31,0.0,0.179,0.243,121.959,audio_features,0u2eUJPIAgcqQt0QwqceK4,spotify:track:0u2eUJPIAgcqQt0QwqceK4,https://api.spotify.com/v1/tracks/0u2eUJPIAgcqQt0QwqceK4,https://api.spotify.com/v1/audio-analysis/0u2eUJPIAgcqQt0QwqceK4,205469,4
0.784,0.688,1,-8.089,0,0.386,0.0168,0.0,0.204,0.545,143.871,audio_features,04L8xPNPhOYQUlul06mJiD,spotify:track:04L8xPNPhOYQUlul06mJiD,https://api.spotify.com/v1/tracks/04L8xPNPhOYQUlul06mJiD,https://api.spotify.com/v1/audio-analysis/04L8xPNPhOYQUlul06mJiD,161126,4
0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,audio_features,1F6IbA7di42uPc3cff8PXV,spotify:track:1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/tracks/1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/audio-analysis/1F6IbA7di42uPc3cff8PXV,123884,4
0.804,0.157,0,-14.591,1,0.0718,0.922,0.912,0.116,0.762,122.978,audio_features,372mS4Sh4wbtm14lzrO4ag,spotify:track:372mS4Sh4wbtm14lzrO4ag,https://api.spotify.com/v1/tracks/372mS4Sh4wbtm14lzrO4ag,https://api.spotify.com/v1/audio-analysis/372mS4Sh4wbtm14lzrO4ag,133659,4
0.384,0.938,4,-6.323,0,0.124,0.000236,0.0,0.132,0.163,92.859,audio_features,0CwiF8zPjl7ESC6nDnBvPo,spotify:track:0CwiF8zPjl7ESC6nDnBvPo,https://api.spotify.com/v1/tracks/0CwiF8zPjl7ESC6nDnBvPo,https://api.spotify.com/v1/audio-analysis/0CwiF8zPjl7ESC6nDnBvPo,186129,3
0.691,0.805,7,-7.072,0,0.116,0.732,0.0,0.271,0.87,129.508,audio_features,3802mS7Nir3TleHudYecvN,spotify:track:3802mS7Nir3TleHudYecvN,https://api.spotify.com/v1/tracks/3802mS7Nir3TleHudYecvN,https://api.spotify.com/v1/audio-analysis/3802mS7Nir3TleHudYecvN,96235,4
0.788,0.684,1,-6.499,1,0.0362,0.176,0.0,0.0372,0.506,117.98,audio_features,1KJo77sWdPSAUlEXY7Wzqk,spotify:track:1KJo77sWdPSAUlEXY7Wzqk,https://api.spotify.com/v1/tracks/1KJo77sWdPSAUlEXY7Wzqk,https://api.spotify.com/v1/audio-analysis/1KJo77sWdPSAUlEXY7Wzqk,180911,4
0.751,0.475,11,-7.964,1,0.05,0.0194,0.0231,0.144,0.717,149.957,audio_features,35E8effZCAR74DWW8azfZm,spotify:track:35E8effZCAR74DWW8azfZm,https://api.spotify.com/v1/tracks/35E8effZCAR74DWW8azfZm,https://api.spotify.com/v1/audio-analysis/35E8effZCAR74DWW8azfZm,130215,4
0.798,0.668,8,-5.244,1,0.25,0.135,4.6e-06,0.0583,0.154,134.006,audio_features,3TXy6nchgKeYlVwOKNk9lE,spotify:track:3TXy6nchgKeYlVwOKNk9lE,https://api.spotify.com/v1/tracks/3TXy6nchgKeYlVwOKNk9lE,https://api.spotify.com/v1/audio-analysis/3TXy6nchgKeYlVwOKNk9lE,264819,4
0.721,0.457,0,-6.916,1,0.159,0.308,0.0,0.258,0.63,129.98,audio_features,6Alp15t6urC4opjJiyOqZu,spotify:track:6Alp15t6urC4opjJiyOqZu,https://api.spotify.com/v1/tracks/6Alp15t6urC4opjJiyOqZu,https://api.spotify.com/v1/audio-analysis/6Alp15t6urC4opjJiyOqZu,149891,4
0.556,0.627,1,-9.883,1,0.0316,0.0343,1.37e-05,0.0464,0.964,84.93,audio_features,4SsYgolGBIPRVYv9ocxAgv,spotify:track:4SsYgolGBIPRVYv9ocxAgv,https://api.spotify.com/v1/tracks/4SsYgolGBIPRVYv9ocxAgv,https://api.spotify.com/v1/audio-analysis/4SsYgolGBIPRVYv9ocxAgv,219075,4
0.64,0.683,2,-4.309,1,0.0434,0.169,0.0,0.109,0.4,146.058,audio_features,6IiCb4PCrDgqLuDWgHhFi7,spotify:track:6IiCb4PCrDgqLuDWgHhFi7,https://api.spotify.com/v1/tracks/6IiCb4PCrDgqLuDWgHhFi7,https://api.spotify.com/v1/audio-analysis/6IiCb4PCrDgqLuDWgHhFi7,186245,4
0.8,0.742,1,-6.186,1,0.0967,0.0304,7.74e-05,0.162,0.402,128.079,audio_features,5u5WBORMyoGaNmMsTeMuLN,spotify:track:5u5WBORMyoGaNmMsTeMuLN,https://api.spotify.com/v1/tracks/5u5WBORMyoGaNmMsTeMuLN,https://api.spotify.com/v1/audio-analysis/5u5WBORMyoGaNmMsTeMuLN,245693,4
0.299,0.468,0,-8.459,0,0.0328,0.741,0.648,0.108,0.381,114.759,audio_features,1oQh7eAdF4bMfEkfjk2yFF,spotify:track:1oQh7eAdF4bMfEkfjk2yFF,https://api.spotify.com/v1/tracks/1oQh7eAdF4bMfEkfjk2yFF,https://api.spotify.com/v1/audio-analysis/1oQh7eAdF4bMfEkfjk2yFF,252707,4
0.753,0.68,5,-7.092,0,0.0349,0.326,4.15e-05,0.423,0.192,105.977,audio_features,0kEZlJh4mK1QRfb3CT5LPk,spotify:track:0kEZlJh4mK1QRfb3CT5LPk,https://api.spotify.com/v1/tracks/0kEZlJh4mK1QRfb3CT5LPk,https://api.spotify.com/v1/audio-analysis/0kEZlJh4mK1QRfb3CT5LPk,145078,4
0.636,0.662,3,-11.995,0,0.0765,0.878,0.917,0.206,0.0988,129.007,audio_features,6ZWWpMAAWANAAoAiLZULRg,spotify:track:6ZWWpMAAWANAAoAiLZULRg,https://api.spotify.com/v1/tracks/6ZWWpMAAWANAAoAiLZULRg,https://api.spotify.com/v1/audio-analysis/6ZWWpMAAWANAAoAiLZULRg,240911,4
0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954,4
0.812,0.668,10,-4.13,0,0.265,0.241,0.0,0.552,0.737,141.068,audio_features,3Ln9xcE0iQcigMmLqV3fEi,spotify:track:3Ln9xcE0iQcigMmLqV3fEi,https://api.spotify.com/v1/tracks/3Ln9xcE0iQcigMmLqV3fEi,https://api.spotify.com/v1/audio-analysis/3Ln9xcE0iQcigMmLqV3fEi,155745,4
0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,audio_features,4w1lzcaoZ1IC2K5TwjalRP,spotify:track:4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP,237493,4
0.401,0.364,5,-10.836,1,0.033,0.45,0.0503,0.162,0.224,129.57,audio_features,3CAX47TnPqTujLIQTw8nwI,spotify:track:3CAX47TnPqTujLIQTw8nwI,https://api.spotify.com/v1/tracks/3CAX47TnPqTujLIQTw8nwI,https://api.spotify.com/v1/audio-analysis/3CAX47TnPqTujLIQTw8nwI,328507,4
0.474,0.238,5,-16.099,0,0.0431,0.0797,0.755,0.158,0.0638,97.023,audio_features,6mp5GtXQ7C18Nq1FWyAaPq,spotify:track:6mp5GtXQ7C18Nq1FWyAaPq,https://api.spotify.com/v1/tracks/6mp5GtXQ7C18Nq1FWyAaPq,https://api.spotify.com/v1/audio-analysis/6mp5GtXQ7C18Nq1FWyAaPq,141526,4
0.698,0.763,4,-4.716,0,0.205,0.0873,0.0,0.647,0.252,139.939,audio_features,0oO1AbL92F6329z13C2qQH,spotify:track:0oO1AbL92F6329z13C2qQH,https://api.spotify.com/v1/tracks/0oO1AbL92F6329z13C2qQH,https://api.spotify.com/v1/audio-analysis/0oO1AbL92F6329z13C2qQH,174857,4
0.515,0.833,4,-9.409,1,0.0362,0.637,0.946,0.302,0.965,178.48,audio_features,5s91S8hSrJXqYdhwHOEioV,spotify:track:5s91S8hSrJXqYdhwHOEioV,https://api.spotify.com/v1/tracks/5s91S8hSrJXqYdhwHOEioV,https://api.spotify.com/v1/audio-analysis/5s91S8hSrJXqYdhwHOEioV,276640,4
0.845,0.583,9,-5.948,0,0.0773,0.114,0.000536,0.1,0.842,149.941,audio_features,40rOlDoGejXXF4B0BYsjx8,spotify:track:40rOlDoGejXXF4B0BYsjx8,https://api.spotify.com/v1/tracks/40rOlDoGejXXF4B0BYsjx8,https://api.spotify.com/v1/audio-analysis/40rOlDoGejXXF4B0BYsjx8,200584,4
